R_ohm,L_H,C_F,f0_Hz,Q,BW_Hz
6200.0,0.0068,1.5e-08,15758.687585503261,0.1085968272942159,145111.8598779046
6200.0,0.0068,1.6e-08,15258.283644184921,0.1051484258903653,145111.85987790456
6200.0,0.0068,1.8e-08,14385.647778761262,0.09913488663755793,145111.8598779046
6200.0,0.0068,2e-08,13647.42377934828,0.09404761120718226,145111.8598779046
6200.0,0.0068,2.2e-08,13012.30801318928,0.08967087889396279,145111.8598779046
6200.0,0.0068,2.4e-08,12458.336426302434,0.08585333022941564,145111.8598779046
6200.0,0.0068,2.7e-08,11745.832225789107,0.08094329599022375,145111.85987790462
6200.0,0.0068,3e-08,11143.074854309618,0.07678955299508441,145111.8598779046
6200.0,0.0068,3.3e-08,10624.505002747499,0.0732159660257048,145111.8598779046
6200.0,0.0068,3.6e-08,10172.189096123284,0.07009895059357688,145111.8598779046
6200.0,0.0068,3.9e-08,9773.123160710755,0.06734889325334088,145111.85987790456
6200.0,0.0068,4.3e-08,9307.465765870264,0.06413993848401817,145111.8598779046
6200.0,0.0068,4.7e-08,8902.59765612599,0.06134989699406052,145111.8598779046
6200.0,0.0068,5.1e-08,8546.34828136099,0.05889489865646946,145111.85987790462
6200.0,0.0068,5.6e-08,8155.89567239379,0.056204197777191094,145111.8598779046
6200.0,0.0068,6.2e-08,7751.215842465659,0.053415453767786045,145111.8598779046
6200.0,0.0068,6.8e-08,7401.3547212480935,0.05100447838981258,145111.85987790456
6200.0,0.0068,7.5e-08,7047.499335473464,0.04856597759413426,145111.8598779046
6200.0,0.0068,8.2e-08,6739.982192440848,0.046446804541763774,145111.85987790462
6200.0,0.0068,9.1e-08,6398.010951440444,0.04409020018641932,145111.85987790462
6200.0,0.0068,1e-07,6103.313457673969,0.04205937035614612,145111.8598779046
6200.0,0.0075,1e-08,18377.62984739307,0.13968151673942558,131568.08628930015
6200.0,0.0075,1.1e-08,17522.38253849248,0.13318110062012425,131568.08628930018
6200.0,0.0075,1.2e-08,16776.404034829015,0.12751119597453142,131568.08628930018
6200.0,0.0075,1.3e-08,16118.247633512305,0.12250879440528224,131568.08628930015
6200.0,0.0075,1.5e-08,15005.271935951769,0.11404948083653993,131568.08628930015
6200.0,0.0075,1.6e-08,14528.792078313681,0.11042793498088026,131568.08628930018
6200.0,0.0075,1.8e-08,13697.876534699997,0.10411245554321014,131568.08628930015
6200.0,0.0075,2e-08,12994.946687227935,0.09876974769287007,131568.08628930018
6200.0,0.0075,2.2e-08,12390.195515512782,0.09417325937437779,131568.08628930015
6200.0,0.0075,2.4e-08,11862.709056952952,0.09016403135079798,131568.08628930015
6200.0,0.0075,2.7e-08,11184.269356552675,0.08500746398302095,131568.08628930015
6200.0,0.0075,3e-08,10610.32953945969,0.08064516129032258,131568.08628930015
6200.0,0.0075,3.3e-08,10116.552275442229,0.07689214429399938,131568.08628930018
6200.0,0.0075,3.6e-08,9685.861385542454,0.07361862332058684,131568.08628930015
6200.0,0.0075,3.9e-08,9305.874610073379,0.07073048542798623,131568.08628930015
6200.0,0.0075,4.3e-08,8862.480082410033,0.06736040883746425,131568.08628930015
6200.0,0.0075,4.7e-08,8476.968531911612,0.06443027918846461,131568.08628930018
6200.0,0.0075,5.1e-08,8137.751276898625,0.06185201522962664,131568.08628930015
6200.0,0.0075,5.6e-08,7765.966028675015,0.05902621408962902,131568.08628930015
6200.0,0.0075,6.2e-08,7380.633756420796,0.05609744706776229,131568.08628930015
6200.0,0.0075,6.8e-08,7047.499335473464,0.05356541646411867,131568.08628930015
6200.0,0.0075,7.5e-08,6710.561613931605,0.05100447838981258,131568.08628930015
6200.0,0.0075,8.2e-08,6417.746724929284,0.048778901524930154,131568.08628930012
6200.0,0.0075,9.1e-08,6092.124972632703,0.04630397191638827,131568.08628930015
6200.0,0.0075,1e-07,5811.516831325473,0.04417117399235211,131568.08628930015
6200.0,0.0082,1e-08,17575.723247993355,0.1460545990022164,120336.66428899401
6200.0,0.0082,1.1e-08,16757.7945958957,0.13925759613587996,120336.66428899403
6200.0,0.0082,1.2e-08,16044.366812323211,0.13332899750147575,120336.66428899403
6200.0,0.0082,1.3e-08,15414.929019773559,0.12809835731156632,120336.66428899401
6200.0,0.0082,1.5e-08,14350.517939318526,0.11925308071407975,120336.66428899406
6200.0,0.0082,1.6e-08,13894.829247107855,0.11546629889738995,120336.66428899403
6200.0,0.0082,1.8e-08,13100.170645412181,0.10886267059847628,120336.66428899404
6200.0,0.0082,2e-08,12427.913092914156,0.10327619737794917,120336.66428899404
6200.0,0.0082,2.2e-08,11849.550196489128,0.09846999055941828,120336.66428899401
6200.0,0.0082,2.4e-08,11345.080572838135,0.09427783826209775,120336.66428899404
6200.0,0.0082,2.7e-08,10696.244541548807,0.08888599833431718,120336.66428899401
6200.0,0.0082,3e-08,10147.348548431331,0.08432466205031248,120336.66428899407
6200.0,0.0082,3.3e-08,9675.117220964838,0.08040041061575048,120336.66428899403
6200.0,0.0082,3.6e-08,9263.219498071903,0.07697753259825997,120336.66428899401
6200.0,0.0082,3.9e-08,8899.81341910524,0.07395762107658169,120336.66428899403
6200.0,0.0082,4.3e-08,8475.766380798437,0.0704337820137967,120336.664288994
6200.0,0.0082,4.7e-08,8107.076599976335,0.06736996282784455,120336.66428899401
6200.0,0.0082,5.1e-08,7782.661066278016,0.0646740634889762,120336.66428899406
6200.0,0.0082,5.6e-08,7427.098641486245,0.06171933288469528,120336.66428899403
6200.0,0.0082,6.2e-08,7058.580316114636,0.05865693849684192,120336.66428899403
6200.0,0.0082,6.8e-08,6739.982192440848,0.05600938194742103,120336.66428899406
6200.0,0.0082,7.5e-08,6417.746724929284,0.0533315990005903,120336.66428899403
6200.0,0.0082,8.2e-08,6137.708793230126,0.05100447838981258,120336.66428899401
6200.0,0.0082,9.1e-08,5826.295523433358,0.048416628114613856,120336.66428899403
6200.0,0.0082,1e-07,5557.931698843142,0.04618651955895598,120336.66428899401
6200.0,0.0091,1e-08,16683.97135325737,0.1538611615188622,108435.2359527199
6200.0,0.0091,1.1e-08,15907.542525376062,0.14670086144610867,108435.2359527199
6200.0,0.0091,1.2e-08,15230.312431581757,0.1404553814797111,108435.2359527199
6200.0,0.0091,1.3e-08,14632.810869263127,0.13494516557001218,108435.23595271992
6200.0,0.0091,1.5e-08,13622.405566230771,0.12562711231771959,108435.23595271993
6200.0,0.0091,1.6e-08,13189.837473323747,0.12163792845966417,108435.2359527199
6200.0,0.0091,1.8e-08,12435.498026847546,0.11468133875108356,108435.2359527199
6200.0,0.0091,2e-08,11797.349281010385,0.10879627067122614,108435.23595271989
6200.0,0.0091,2.2e-08,11248.33119170679,0.10373317393445158,108435.23595271989
6200.0,0.0091,2.4e-08,10769.457199961236,0.09931695269844712,108435.23595271992
6200.0,0.0091,2.7e-08,10153.541621054505,0.09363692098647405,108435.2359527199
6200.0,0.0091,3e-08,9632.495351955147,0.08883178302074358,108435.23595271989
6200.0,0.0091,3.3e-08,9184.223959171288,0.08469778184626084,108435.23595271987
6200.0,0.0091,3.6e-08,8793.224982215832,0.08109195230644278,108435.2359527199
6200.0,0.0091,3.9e-08,8448.257294369949,0.07791062766768515,108435.23595271993
6200.0,0.0091,4.3e-08,8045.725430405143,0.07419844075327373,108435.23595271989
6200.0,0.0091,4.7e-08,7695.742123619917,0.07097086160236167,108435.23595271992
6200.0,0.0091,5.1e-08,7387.786690184627,0.06813086747379664,108435.23595271989
6200.0,0.0091,5.6e-08,7050.264687487078,0.06501820764756895,108435.23595271992
6200.0,0.0091,6.2e-08,6700.444136895951,0.06179212944966974,108435.2359527199
6200.0,0.0091,6.8e-08,6398.010951440443,0.059003062014178806,108435.23595271989
6200.0,0.0091,7.5e-08,6092.124972632703,0.05618215259188444,108435.2359527199
6200.0,0.0091,8.2e-08,5826.295523433357,0.05373064827353488,108435.2359527199
6200.0,0.0091,9.1e-08,5530.68264884473,0.05100447838981258,108435.23595271989
6200.0,0.0091,1e-07,5275.934989329499,0.048655171383865665,108435.23595271992
6200.0,0.01,1e-08,15915.494309189533,0.16129032258064516,98676.0647169751
6200.0,0.01,1.1e-08,15174.828413163343,0.15378428858799875,98676.06471697512
6200.0,0.01,1.2e-08,14528.792078313681,0.14723724664117369,98676.06471697512
6200.0,0.01,1.3e-08,13958.811915110067,0.14146097085597245,98676.0647169751
6200.0,0.01,1.5e-08,12994.946687227935,0.1316929969238268,98676.06471697509
6200.0,0.01,1.6e-08,12582.30302612176,0.12751119597453142,98676.06471697512
6200.0,0.01,1.8e-08,11862.709056952952,0.12021870846773064,98676.0647169751
6200.0,0.01,2e-08,11253.953951963826,0.11404948083653993,98676.0647169751
6200.0,0.01,2.2e-08,10730.224074290096,0.10874191330052292,98676.0647169751
6200.0,0.01,2.4e-08,10273.407401024997,0.10411245554321014,98676.0647169751
6200.0,0.01,2.7e-08,9685.861385542454,0.09815816442744912,98676.0647169751
6200.0,0.01,3e-08,9188.814923696535,0.09312101115961706,98676.06471697512
6200.0,0.01,3.3e-08,8761.191269246237,0.08878740041341618,98676.0647169751
6200.0,0.01,3.6e-08,8388.202017414507,0.08500746398302096,98676.06471697512
6200.0,0.01,3.9e-08,8059.123816756152,0.0816725296035215,98676.0647169751
6200.0,0.01,4.3e-08,7675.132891900694,0.07778110035006647,98676.0647169751
6200.0,0.01,4.7e-08,7341.2700957167335,0.07439767806684557,98676.06471697512
6200.0,0.01,5.1e-08,7047.499335473464,0.07142055528549156,98676.06471697512
6200.0,0.01,5.6e-08,6725.523865759514,0.06815760118778359,98676.06471697512
6200.0,0.01,6.2e-08,6391.816329089379,0.06477575233084669,98676.0647169751
6200.0,0.01,6.8e-08,6103.313457673969,0.061852015229626654,98676.0647169751
6200.0,0.01,7.5e-08,5811.516831325472,0.05889489865646948,98676.06471697509
6200.0,0.01,8.2e-08,5557.931698843142,0.05632502385238534,98676.0647169751
6200.0,0.01,9.1e-08,5275.934989329499,0.05346722130095129,98676.0647169751
6200.0,0.01,1e-07,5032.921210448703,0.05100447838981258,98676.06471697509
6800.0,0.001,1e-08,50329.21210448704,0.04650408323777029,1082253.613024888
6800.0,0.001,1.1e-08,47987.02088783482,0.044339903614377,1082253.6130248886
6800.0,0.001,1.2e-08,45944.07461848267,0.04245222567570777,1082253.6130248886
6800.0,0.001,1.3e-08,44141.63908164476,0.04078677913420802,1082253.6130248883
6800.0,0.001,1.5e-08,41093.62960409999,0.03797042496281782,1082253.613024888
6800.0,0.001,1.6e-08,39788.73577297383,0.03676470588235294,1082253.613024888
6800.0,0.001,1.8e-08,37513.17983987942,0.034662097116987624,1082253.6130248883
6800.0,0.001,2e-08,35588.12717085885,0.032883352610291024,1082253.613024888
6800.0,0.001,2.2e-08,33931.9478787285,0.03135304652288389,1082253.613024888
6800.0,0.001,2.4e-08,32487.36671806984,0.030018256651754633,1082253.6130248883
6800.0,0.001,2.7e-08,30629.38307898845,0.028301483783805186,1082253.6130248883
6800.0,0.001,3e-08,29057.584156627363,0.026849144975743436,1082253.6130248883
6800.0,0.001,3.3e-08,27705.31942719963,0.025599655287602625,1082253.6130248883
6800.0,0.001,3.6e-08,26525.823848649223,0.02450980392156863,1082253.613024888
6800.0,0.001,3.9e-08,25485.187206258906,0.023548257912512815,1082253.6130248883
6800.0,0.001,4.3e-08,24270.901282881096,0.022426260343030097,1082253.6130248883
6800.0,0.001,4.7e-08,23215.134420947208,0.021450734043808022,1082253.6130248886
6800.0,0.001,5.1e-08,22286.149708619232,0.0205923541768825,1082253.6130248883
6800.0,0.001,5.6e-08,21267.973873620587,0.019651561905325323,1082253.6130248883
6800.0,0.001,6.2e-08,20212.6979853788,0.0186764892647339,1082253.613024888
6800.0,0.001,6.8e-08,19300.37180020742,0.01783350184090684,1082253.613024888
6800.0,0.001,7.5e-08,18377.62984739307,0.01698089027028311,1082253.6130248883
6800.0,0.001,8.2e-08,17575.723247993355,0.01623993030512449,1082253.613024888
6800.0,0.001,9.1e-08,16683.97135325737,0.015415953481204682,1082253.613024888
6800.0,0.001,1e-07,15915.494309189533,0.014705882352941176,1082253.6130248883
6800.0,0.0011,1e-08,47987.02088783482,0.048773893975814706,983866.9209317167
6800.0,0.0011,1.1e-08,45753.8291858973,0.04650408323777029,983866.9209317164
6800.0,0.0011,1.2e-08,43805.956346231185,0.04452426991319841,983866.9209317166
6800.0,0.0011,1.3e-08,42087.40149232944,0.042777534844319086,983866.9209317166
6800.0,0.0011,1.5e-08,39181.2384838245,0.039823717669784126,983866.9209317164
6800.0,0.0011,1.6e-08,37937.07103290835,0.038559148829784985,983866.9209317164
6800.0,0.0011,1.8e-08,35767.41358096699,0.03635391415242972,983866.9209317167
6800.0,0.0011,2e-08,33931.9478787285,0.03448835117517228,983866.9209317164
6800.0,0.0011,2.2e-08,32352.84288259896,0.03288335261029103,983866.9209317166
6800.0,0.0011,2.4e-08,30975.48878878195,0.03148341318300277,983866.9209317167
6800.0,0.0011,2.7e-08,29203.970897487452,0.029682846608798937,983866.9209317164
6800.0,0.0011,3e-08,27705.31942719963,0.028159620816362887,983866.9209317167
6800.0,0.0011,3.3e-08,26415.985596933966,0.026849144975743436,983866.9209317167
6800.0,0.0011,3.6e-08,25291.380688605575,0.025706099219856657,983866.9209317168
6800.0,0.0011,3.9e-08,24299.17258108826,0.02469762125763622,983866.9209317167
6800.0,0.0011,4.3e-08,23141.396380499977,0.023520860279137343,983866.9209317167
6800.0,0.0011,4.7e-08,22134.7621746808,0.02249771966489055,983866.9209317167
6800.0,0.0011,5.1e-08,21249.010005494994,0.02159744326536794,983866.9209317166
6800.0,0.0011,5.6e-08,20278.217437549898,0.02061073200666868,983866.9209317168
6800.0,0.0011,6.2e-08,19272.051356778436,0.019588067193607762,983866.9209317164
6800.0,0.0011,6.8e-08,18402.18247002838,0.018703934524601777,983866.9209317166
6800.0,0.0011,7.5e-08,17522.382538492475,0.017809707965279364,983866.9209317166
6800.0,0.0011,8.2e-08,16757.7945958957,0.017032582597681156,983866.9209317167
6800.0,0.0011,9.1e-08,15907.542525376062,0.01616838841406692,983866.9209317168
6800.0,0.0011,1e-07,15174.828413163343,0.015423659531913993,983866.9209317167
6800.0,0.0012,1e-08,45944.07461848267,0.05094267081084933,901878.0108540737
6800.0,0.0012,1.1e-08,43805.95634623119,0.04857193081439826,901878.0108540737
6800.0,0.0012,1.2e-08,41941.01008707253,0.04650408323777028,901878.0108540737
6800.0,0.0012,1.3e-08,40295.619083780766,0.04467967795957352,901878.0108540738
6800.0,0.0012,1.5e-08,37513.17983987942,0.04159451654038515,901878.0108540736
6800.0,0.0012,1.6e-08,36321.98019578421,0.04027371746361515,901878.0108540739
6800.0,0.0012,1.8e-08,34244.691336749995,0.03797042496281782,901878.0108540736
6800.0,0.0012,2e-08,32487.36671806984,0.036021907982105555,901878.0108540737
6800.0,0.0012,2.2e-08,30975.48878878195,0.03434554165418484,901878.0108540736
6800.0,0.0012,2.4e-08,29656.772642382384,0.032883352610291024,901878.0108540738
6800.0,0.0012,2.7e-08,27960.673391381686,0.03100272215851352,901878.0108540736
6800.0,0.0012,3e-08,26525.82384864923,0.029411764705882353,901878.0108540738
6800.0,0.0012,3.3e-08,25291.380688605575,0.028043017330752713,901878.0108540738
6800.0,0.0012,3.6e-08,24214.653463856135,0.026849144975743436,901878.0108540737
6800.0,0.0012,3.9e-08,23264.686525183446,0.025795824097265566,901878.0108540736
6800.0,0.0012,4.3e-08,22156.200206025085,0.024566737340722254,901878.0108540738
6800.0,0.0012,4.7e-08,21192.42132977903,0.023498101821675325,901878.0108540738
6800.0,0.0012,5.1e-08,20344.378192246568,0.02255779378962854,901878.0108540739
6800.0,0.0012,5.6e-08,19414.91507168754,0.021527207491511758,901878.0108540738
6800.0,0.0012,6.2e-08,18451.584391051994,0.02045906893059566,901878.0108540737
6800.0,0.0012,6.8e-08,17618.74833868366,0.01953562247514916,901878.0108540738
6800.0,0.0012,7.5e-08,16776.404034829015,0.018601633295108114,901878.0108540737
6800.0,0.0012,8.2e-08,16044.366812323211,0.017789952320856877,901878.0108540737
6800.0,0.0012,9.1e-08,15230.312431581757,0.016887330934212193,901878.0108540736
6800.0,0.0012,1e-07,14528.792078313683,0.016109486985446064,901878.0108540736
6800.0,0.0013,1e-08,44141.63908164476,0.05302281287447043,832502.7792499141
6800.0,0.0013,1.1e-08,42087.401492329445,0.0505552684523771,832502.7792499142
6800.0,0.0013,1.2e-08,40295.619083780766,0.048402984456204654,832502.7792499141
6800.0,0.0013,1.3e-08,38714.7785419131,0.04650408323777028,832502.7792499142
6800.0,0.0013,1.5e-08,36041.497386708645,0.04329294542317572,832502.7792499142
6800.0,0.0013,1.6e-08,34897.029787775165,0.041918214158056535,832502.7792499141
6800.0,0.0013,1.8e-08,32901.23520827303,0.039520871315188964,832502.7792499143
6800.0,0.0013,2e-08,31212.852327320135,0.037492790541123415,832502.7792499141
6800.0,0.0013,2.2e-08,29760.28699774697,0.03574797314738219,832502.779249914
6800.0,0.0013,2.4e-08,28493.305506251436,0.03422607853864936,832502.7792499142
6800.0,0.0013,2.7e-08,26863.746055853848,0.03226865630413644,832502.7792499141
6800.0,0.0013,3e-08,25485.187206258906,0.030612735286266658,832502.7792499141
6800.0,0.0013,3.3e-08,24299.172581088264,0.029188097849933717,832502.7792499142
6800.0,0.0013,3.6e-08,23264.686525183446,0.027945476105371028,832502.7792499141
6800.0,0.0013,3.9e-08,22351.98781279028,0.026849144975743436,832502.7792499142
6800.0,0.0013,4.3e-08,21286.988605960127,0.02556987091999828,832502.7792499141
6800.0,0.0013,4.7e-08,20361.019813182393,0.024457599807087362,832502.7792499141
6800.0,0.0013,5.1e-08,19546.24632142151,0.02347889617741901,832502.7792499141
6800.0,0.0013,5.6e-08,18653.24704027132,0.022406227949266326,832502.7792499141
6800.0,0.0013,6.2e-08,17727.70885990751,0.021294474086777457,832502.7792499141
6800.0,0.0013,6.8e-08,16927.545862979165,0.020333320542462213,832502.7792499142
6800.0,0.0013,7.5e-08,16118.247633512308,0.019361193782481863,832502.7792499141
6800.0,0.0013,8.2e-08,15414.929019773563,0.01851636943922569,832502.7792499143
6800.0,0.0013,9.1e-08,14632.810869263127,0.017576891313741082,832502.7792499142
6800.0,0.0013,1e-07,13958.81191511007,0.016767285663222616,832502.7792499142
6800.0,0.0015,1e-08,41093.62960409999,0.05695563744422672,721502.4086832588
6800.0,0.0015,1.1e-08,39181.2384838245,0.05430506954970562,721502.4086832588
6800.0,0.0015,1.2e-08,37513.17983987942,0.05199314567548144,721502.4086832588
6800.0,0.0015,1.3e-08,36041.49738670863,0.049953398565202756,721502.4086832588
6800.0,0.0015,1.5e-08,33552.80806965803,0.04650408323777029,721502.4086832589
6800.0,0.0015,1.6e-08,32487.36671806984,0.045027384977631944,721502.408683259
6800.0,0.0015,1.8e-08,30629.38307898845,0.04245222567570778,721502.4086832589
6800.0,0.0015,2e-08,29057.584156627363,0.04027371746361516,721502.4086832588
6800.0,0.0015,2.2e-08,27705.31942719963,0.03839948293140394,721502.4086832589
6800.0,0.0015,2.4e-08,26525.823848649223,0.03676470588235294,721502.4086832588
6800.0,0.0015,2.7e-08,25008.786559919612,0.034662097116987624,721502.4086832588
6800.0,0.0015,3e-08,23725.418113905904,0.03288335261029103,721502.4086832588
6800.0,0.0015,3.3e-08,22621.298585819,0.03135304652288389,721502.4086832588
6800.0,0.0015,3.6e-08,21658.244478713226,0.030018256651754636,721502.4086832588
6800.0,0.0015,3.9e-08,20808.568218213422,0.028840608108556477,721502.4086832588
6800.0,0.0015,4.3e-08,19817.107913506778,0.027466447339618692,721502.408683259
6800.0,0.0015,4.7e-08,18955.077880480956,0.026271676507738838,721502.4086832588
6800.0,0.0015,5.1e-08,18196.565039131037,0.025220380168016004,721502.4086832588
6800.0,0.0015,5.6e-08,17365.227951071418,0.024068149658381513,721502.4086832589
6800.0,0.0015,6.2e-08,16503.598796386526,0.022873934442582913,721502.4086832588
6800.0,0.0015,6.8e-08,15758.687585503261,0.021841489918603112,721502.4086832589
6800.0,0.0015,7.5e-08,15005.271935951769,0.020797258270192576,721502.4086832588
6800.0,0.0015,8.2e-08,14350.517939318523,0.019889771352958066,721502.4086832587
6800.0,0.0015,9.1e-08,13622.405566230771,0.018880609963716745,721502.408683259
6800.0,0.0015,1e-07,12994.946687227935,0.01801095399105278,721502.4086832588
6800.0,0.0016,1e-08,39788.735772973836,0.058823529411764705,676408.5081405552
6800.0,0.0016,1.1e-08,37937.07103290836,0.056086034661505434,676408.5081405552
6800.0,0.0016,1.2e-08,36321.9801957842,0.05369828995148687,676408.5081405551
6800.0,0.0016,1.3e-08,34897.029787775165,0.05159164819453113,676408.5081405551
6800.0,0.0016,1.5e-08,32487.36671806984,0.04802921064280742,676408.5081405551
6800.0,0.0016,1.6e-08,31455.757565304393,0.04650408323777029,676408.508140555
6800.0,0.0016,1.8e-08,29656.772642382377,0.043844470147054705,676408.5081405551
6800.0,0.0016,2e-08,28134.88487990957,0.04159451654038515,676408.5081405552
6800.0,0.0016,2.2e-08,26825.560185725237,0.03965881543901424,676408.5081405551
6800.0,0.0016,2.4e-08,25683.51850256249,0.03797042496281782,676408.5081405549
6800.0,0.0016,2.7e-08,24214.653463856135,0.035798859967657914,676408.5081405552
6800.0,0.0016,3e-08,22972.037309241336,0.03396178054056623,676408.5081405551
6800.0,0.0016,3.3e-08,21902.978173115593,0.03238128720959885,676408.508140555
6800.0,0.0016,3.6e-08,20970.505043536265,0.031002722158513525,676408.5081405551
6800.0,0.0016,3.9e-08,20147.809541890383,0.02978645197304902,676408.5081405552
6800.0,0.0016,4.3e-08,19187.832229751737,0.028367224833553657,676408.5081405551
6800.0,0.0016,4.7e-08,18353.17523929183,0.027133270824378976,676408.508140555
6800.0,0.0016,5.1e-08,17618.748338683657,0.026047496633532213,676408.5081405552
6800.0,0.0016,5.6e-08,16813.80966439878,0.02485747808025049,676408.508140555
6800.0,0.0016,6.2e-08,15979.540822723447,0.023624097908897024,676408.5081405552
6800.0,0.0016,6.8e-08,15258.283644184921,0.022557793789628546,676408.508140555
6800.0,0.0016,7.5e-08,14528.792078313681,0.02147931598059475,676408.5081405552
6800.0,0.0016,8.2e-08,13894.829247107855,0.02054206752263465,676408.5081405552
6800.0,0.0016,9.1e-08,13189.837473323747,0.01949981012152341,676408.5081405552
6800.0,0.0016,1e-07,12582.303026121761,0.018601633295108114,676408.5081405552
6800.0,0.0018,1e-08,37513.17983987942,0.06239177481057773,601252.007236049
6800.0,0.0018,1.1e-08,35767.41358096699,0.05948822315852136,601252.007236049
6800.0,0.0018,1.2e-08,34244.691336749995,0.05695563744422672,601252.0072360492
6800.0,0.0018,1.3e-08,32901.23520827303,0.05472120643641549,601252.0072360493
6800.0,0.0018,1.5e-08,30629.38307898845,0.05094267081084934,601252.0072360489
6800.0,0.0018,1.6e-08,29656.772642382377,0.04932502891543653,601252.007236049
6800.0,0.0018,1.8e-08,27960.673391381686,0.04650408323777029,601252.0072360489
6800.0,0.0018,2e-08,26525.823848649223,0.04411764705882353,601252.007236049
6800.0,0.0018,2.2e-08,25291.380688605575,0.042064525996129074,601252.0072360492
6800.0,0.0018,2.4e-08,24214.653463856135,0.04027371746361516,601252.007236049
6800.0,0.0018,2.7e-08,22829.794224499994,0.03797042496281782,601252.0072360489
6800.0,0.0018,3e-08,21658.244478713226,0.03602190798210556,601252.007236049
6800.0,0.0018,3.3e-08,20650.325859187968,0.03434554165418484,601252.007236049
6800.0,0.0018,3.6e-08,19771.181761588254,0.032883352610291024,601252.0072360492
6800.0,0.0018,3.9e-08,18995.53700416762,0.03159330326644557,601252.0072360489
6800.0,0.0018,4.3e-08,18090.46171456966,0.03008798556487383,601252.0072360492
6800.0,0.0018,4.7e-08,17303.53955734439,0.028779179693534215,601252.007236049
6800.0,0.0018,5.1e-08,16611.115235069912,0.027627542253756597,601252.007236049
6800.0,0.0018,5.6e-08,15852.211775035055,0.026365336970611625,601252.0072360492
6800.0,0.0018,6.2e-08,15065.65556799335,0.025057139746194036,601252.007236049
6800.0,0.0018,6.8e-08,14385.647778761262,0.023926153435881194,601252.0072360492
6800.0,0.0018,7.5e-08,13697.876534699997,0.022782254977690687,601252.0072360492
6800.0,0.0018,8.2e-08,13100.170645412181,0.021788152867270358,601252.0072360492
6800.0,0.0018,9.1e-08,12435.498026847546,0.020682671953168915,601252.0072360492
6800.0,0.0018,1e-07,11862.709056952952,0.019730011566174613,601252.0072360492
6800.0,0.002,1e-08,35588.12717085885,0.06576670522058205,541126.806512444
6800.0,0.002,1.1e-08,33931.9478787285,0.06270609304576778,541126.806512444
6800.0,0.002,1.2e-08,32487.36671806984,0.060036513303509266,541126.8065124442
6800.0,0.002,1.3e-08,31212.852327320135,0.05768121621711295,541126.8065124442
6800.0,0.002,1.5e-08,29057.584156627363,0.05369828995148687,541126.8065124442
6800.0,0.002,1.6e-08,28134.884879909565,0.05199314567548144,541126.8065124442
6800.0,0.002,1.8e-08,26525.823848649223,0.04901960784313726,541126.806512444
6800.0,0.002,2e-08,25164.60605224352,0.04650408323777029,541126.806512444
6800.0,0.002,2.2e-08,23993.51044391741,0.044339903614377,541126.8065124443
6800.0,0.002,2.4e-08,22972.037309241336,0.04245222567570777,541126.8065124443
6800.0,0.002,2.7e-08,21658.244478713226,0.04002434220233951,541126.8065124442
6800.0,0.002,3e-08,20546.814802049994,0.03797042496281782,541126.806512444
6800.0,0.002,3.3e-08,19590.61924191225,0.03620337969980375,541126.806512444
6800.0,0.002,3.6e-08,18756.58991993971,0.034662097116987624,541126.8065124442
6800.0,0.002,3.9e-08,18020.748693354315,0.03330226571013517,541126.806512444
6800.0,0.002,4.3e-08,17162.1188826345,0.03171552153042306,541126.8065124442
6800.0,0.002,4.7e-08,16415.578975209002,0.030335919007611574,541126.806512444
6800.0,0.002,5.1e-08,15758.687585503261,0.029121986558137483,541126.8065124442
6800.0,0.002,5.6e-08,15038.728548135443,0.02779150536832553,541126.8065124442
6800.0,0.002,6.2e-08,14292.535811537016,0.02641254441570219,541126.8065124442
6800.0,0.002,6.8e-08,13647.42377934828,0.025220380168016004,541126.8065124442
6800.0,0.002,7.5e-08,12994.946687227935,0.02401460532140371,541126.806512444
6800.0,0.002,8.2e-08,12427.913092914156,0.022966729689500892,541126.8065124442
6800.0,0.002,9.1e-08,11797.349281010385,0.02180145049003239,541126.806512444
6800.0,0.002,1e-07,11253.953951963826,0.020797258270192576,541126.806512444
6800.0,0.0022,1e-08,33931.9478787285,0.06897670235034456,491933.4604658582
6800.0,0.0022,1.1e-08,32352.84288259896,0.06576670522058206,491933.4604658583
6800.0,0.0022,1.2e-08,30975.48878878195,0.06296682636600553,491933.46046585834
6800.0,0.0022,1.3e-08,29760.28699774697,0.0604965699417237,491933.46046585834
6800.0,0.0022,1.5e-08,27705.31942719963,0.056319241632725774,491933.46046585834
6800.0,0.0022,1.6e-08,26825.560185725237,0.054530871228644584,491933.4604658582
6800.0,0.0022,1.8e-08,25291.380688605575,0.051412198439713314,491933.4604658584
6800.0,0.0022,2e-08,23993.51044391741,0.048773893975814706,491933.46046585834
6800.0,0.0022,2.2e-08,22876.91459294865,0.04650408323777029,491933.4604658582
6800.0,0.0022,2.4e-08,21902.978173115593,0.04452426991319841,491933.4604658583
6800.0,0.0022,2.7e-08,20650.325859187964,0.04197788424400369,491933.4604658582
6800.0,0.0022,3e-08,19590.61924191225,0.039823717669784126,491933.4604658582
6800.0,0.0022,3.3e-08,18678.922547318176,0.03797042496281782,491933.4604658582
6800.0,0.0022,3.6e-08,17883.706790483495,0.03635391415242972,491933.46046585834
6800.0,0.0022,3.9e-08,17182.109709309734,0.0349277109409032,491933.46046585834
6800.0,0.0022,4.3e-08,16363.438306777358,0.033263519605438656,491933.4604658582
